year,month,day,hour,miniute,Temperature1,Temperature2,VaporPressure1,VaporPressure2,ShortwavRadiation,AverageNetRadiation,SoilTemperature,WaterContent2,Total Precipitation
2003,9,6,5,0,1.327,1.147,0.655,0.648,0,0,6.762,0.282,0
2003,9,6,5,30,-0.578,-0.833,0.568,0.557,0,0,6.653,0.281,0
2003,9,6,6,0,-1.243,-1.5,0.534,0.524,0.697,0,6.503,0.281,0
2003,9,6,6,30,-1.602,-2.412,0.517,0.485,0.061,0,6.313,0.281,0
2003,9,6,7,0,-0.366,-0.713,0.59,0.574,5.52,9.3094,6.112,0.281,0
2003,9,6,7,30,-0.532,-0.734,0.582,0.572,24.2,44.8738,5.936,0.281,0
2003,9,6,8,0,0.665,0.632,0.641,0.64,57.29,96.12,5.797,0.281,0
2003,9,6,8,30,1.853,1.957,0.698,0.703,66.01,106.711,5.718,0.281,0
2003,9,6,9,0,2.485,2.613,0.73,0.737,143.6,227.929,5.723,0.281,0
2003,9,6,9,30,3.675,4.032,0.785,0.776,299.8,483.893,5.818,0.281,0
2003,9,6,10,0,5.796,6.379,0.784,0.796,478.5,770.74,6.009,0.281,0
2003,9,6,10,30,6.508,7.212,0.791,0.813,540.6,862.41,6.301,0.281,0
2003,9,6,11,0,6.617,7.16,0.785,0.801,394.4,632.167,6.692,0.281,0
2003,9,6,11,30,7.852,8.46,0.809,0.83,668.8,1074.23,7.126,0.28,0
2003,9,6,12,0,8.99,9.89,0.824,0.853,750.6,1221.97,7.583,0.28,0
2003,9,6,12,30,9.83,10.57,0.836,0.863,853,1389.29,8.12,0.28,0
2003,9,6,13,0,10.43,11.31,0.855,0.892,879,1433.79,8.78,0.28,0
2003,9,6,13,30,11.15,12.01,0.872,0.91,900,1479.18,9.61,0.28,0
2003,9,6,14,0,9.12,9.57,0.683,0.709,236.7,400.322,10.48,0.279,0
2003,9,6,14,30,9.26,9.37,0.576,0.606,457.3,759.17,10.99,0.279,0
2003,9,6,15,0,11.19,11.84,0.605,0.64,714.8,1184.59,11.09,0.279,0
2003,9,6,15,30,11.98,12.6,0.609,0.643,610,1019.94,11.47,0.279,0
2003,9,6,16,0,10.4,10.66,0.629,0.655,237.4,407.264,12.04,0.279,0
2003,9,6,16,30,10.21,10.49,0.657,0.684,269.7,460.219,12.22,0.278,0
2003,9,6,17,0,10.33,10.7,0.686,0.709,276.5,473.658,12.13,0.278,0
2003,9,6,17,30,10.01,10.3,0.754,0.773,259.8,442.686,12.06,0.278,0
2003,9,6,18,0,10.03,10.22,0.68,0.7,187.2,324.761,12.02,0.278,0
2003,9,6,18,30,9.42,9.45,0.653,0.671,129.2,221.699,11.98,0.278,0
2003,9,6,19,0,8.31,8.34,0.79,0.8,61.32,104.13,11.86,0.278,0
2003,9,6,19,30,7.039,6.986,0.816,0.818,30.18,52.3498,11.68,0.278,0
2003,9,6,20,0,5.356,5.171,0.785,0.78,0.391,0,11.45,0.278,0
2003,9,6,20,30,4.206,3.871,0.743,0.733,0,0,11.15,0.278,0
2003,9,6,21,0,3.361,2.577,0.72,0.691,0,0,10.8,0.278,0
2003,9,6,21,30,3.298,2.155,0.731,0.688,0,0,10.43,0.278,0
2003,9,6,22,0,1.863,0.516,0.672,0.614,0,0,10.04,0.278,0
2003,9,6,22,30,-0.279,-0.901,0.579,0.555,0,0,9.65,0.278,0
2003,9,6,23,0,-0.246,-0.642,0.584,0.57,0,0,9.27,0.278,0
2003,9,6,23,30,0.347,0.072,0.61,0.604,0.2,0,8.92,0.278,0
2003,9,7,0,0,1.375,0.824,0.658,0.641,0.308,0,8.62,0.277,0
2003,9,7,0,30,2.813,1.3,0.7,0.654,0.032,0,8.37,0.277,0
2003,9,7,1,0,0.034,-0.434,0.58,0.567,0,0,8.17,0.277,0
2003,9,7,1,30,-0.431,-0.693,0.58,0.571,0.16,0,7.952,0.277,0
2003,9,7,2,0,-0.411,-0.692,0.577,0.565,0,0,7.73,0.277,0
2003,9,7,2,30,-1.599,-1.819,0.523,0.513,0.683,0,7.518,0.277,0
2003,9,7,3,0,-2.114,-2.398,0.503,0.491,0,0,7.289,0.277,0
2003,9,7,3,30,-2.326,-2.65,0.494,0.48,0,0,7.046,0.277,0
2003,9,7,4,0,-2.569,-2.892,0.484,0.471,0,0,6.804,0.277,0
2003,9,7,4,30,-2.163,-2.555,0.499,0.483,0,0,6.569,0.277,0
2003,9,7,5,0,-2.463,-3.189,0.485,0.454,0,0,6.344,0.276,0
2003,9,7,5,30,-2.64,-3.842,0.48,0.433,0,0,6.133,0.276,0
2003,9,7,6,0,-3.245,-3.612,0.454,0.441,0,0,5.934,0.276,0
2003,9,7,6,30,-2.94,-3.366,0.465,0.45,0.003,0,5.744,0.276,0
2003,9,7,7,0,-1.671,-2.05,0.514,0.501,2.357,9.4518,5.569,0.276,0
2003,9,7,7,30,-1.521,-1.966,0.522,0.505,20.97,48.2113,5.405,0.276,0
2003,9,7,8,0,0.09,-0.076,0.596,0.593,155.4,214.757,5.255,0.276,0.1
2003,9,7,8,30,3.329,3.626,0.72,0.735,240.5,411.091,5.122,0.276,0
2003,9,7,9,0,5.61,6.136,0.763,0.788,371.5,608.404,5.011,0.276,0
2003,9,7,9,30,6.395,7.141,0.795,0.819,490.7,794.77,4.94,0.276,0
2003,9,7,10,0,6.846,7.593,0.789,0.815,598.2,940.73,4.934,0.276,0
2003,9,7,10,30,7.603,8.41,0.786,0.814,677.8,1076.01,5.012,0.276,0
2003,9,7,11,0,8.34,9.1,0.801,0.825,719.2,1152.55,5.207,0.275,0
2003,9,7,11,30,9.26,10.03,0.804,0.831,736.3,1192.6,5.521,0.275,0
2003,9,7,12,0,10.29,11.28,0.8,0.837,894,1454.26,5.976,0.275,0
2003,9,7,12,30,11.13,11.98,0.772,0.809,893,1464.94,6.606,0.275,0
2003,9,7,13,0,11.9,12.83,0.714,0.753,967,1597.55,7.446,0.274,0
2003,9,7,13,30,12.71,13.51,0.708,0.74,961,1598.44,8.43,0.274,0
2003,9,7,14,0,13.17,14.09,0.715,0.758,943,1563.73,9.49,0.274,0
2003,9,7,14,30,12.02,12.64,0.684,0.719,555.3,932.72,10.42,0.274,0
2003,9,7,15,0,11.61,11.95,0.633,0.664,311.8,538.272,11,0.273,0
2003,9,7,15,30,12.05,12.47,0.622,0.656,371.3,635.727,11.27,0.273,0
2003,9,7,16,0,10.48,10.66,0.624,0.647,123.3,222.589,11.43,0.273,0
2003,9,7,16,30,7.917,7.909,0.606,0.624,54.66,108.936,11.43,0.273,0
2003,9,7,17,0,7.274,7.335,0.659,0.672,29.89,64.3826,11.2,0.273,0.1
2003,9,7,17,30,4.813,4.845,0.732,0.744,36.23,68.3609,10.9,0.273,0
2003,9,7,18,0,3.791,3.769,0.725,0.735,31.61,56.8888,10.59,0.273,1.3
2003,9,7,18,30,4.322,4.287,0.751,0.764,44.3,76.54,10.31,0.273,0
2003,9,7,19,0,4.628,4.477,0.734,0.748,15.15,27.2785,10.06,0.273,0
2003,9,7,19,30,5.256,4.988,0.687,0.706,2.407,4.4678,9.83,0.273,0
2003,9,7,20,0,4.174,4.088,0.704,0.714,0,0,9.61,0.273,0.2
2003,9,7,20,30,3.745,3.625,0.698,0.709,0,0,9.39,0.273,0
2003,9,7,21,0,3.322,3.229,0.687,0.697,0,0,9.17,0.273,0.3
2003,9,7,21,30,2.732,2.705,0.695,0.701,0,0,8.94,0.273,0
2003,9,7,22,0,2.652,2.61,0.688,0.694,0,0,8.73,0.273,0
2003,9,7,22,30,1.683,1.725,0.681,0.682,0,0,8.52,0.273,0
2003,9,7,23,0,1.563,1.555,0.669,0.669,0,0,8.3,0.272,0
2003,9,7,23,30,1.969,1.932,0.663,0.664,0,0,8.09,0.272,0
2003,9,8,0,0,1.693,1.519,0.66,0.658,0,0,7.899,0.272,0
2003,9,8,0,30,0.761,0.374,0.618,0.607,0,0,7.731,0.272,0
2003,9,8,1,0,0.292,0.091,0.612,0.607,0,0,7.549,0.272,0
2003,9,8,1,30,0.727,0.514,0.623,0.62,0,0,7.352,0.272,0
2003,9,8,2,0,0.839,0.453,0.619,0.612,0,0,7.16,0.272,0
2003,9,8,2,30,1.049,0.639,0.605,0.602,0,0,6.979,0.272,0
2003,9,8,3,0,0.588,0.128,0.605,0.596,0,0,6.802,0.272,0
2003,9,8,3,30,0.176,-0.16,0.594,0.584,0.199,0,6.625,0.272,0
2003,9,8,4,0,-1.054,-1.508,0.539,0.521,0,0,6.438,0.272,0
2003,9,8,4,30,-1.718,-2.251,0.514,0.493,0,0,6.235,0.272,0
2003,9,8,5,0,-2.706,-2.901,0.47,0.464,0,0,6.02,0.272,0
2003,9,8,5,30,-3.433,-3.702,0.438,0.43,0,0,5.81,0.272,0
2003,9,8,6,0,-2.957,-3.354,0.448,0.438,0,0,5.61,0.272,0
2003,9,8,6,30,-2.87,-3.244,0.449,0.441,0,0,5.422,0.272,0
2003,9,8,7,0,-2.864,-3.175,0.448,0.441,1.951,9.4607,5.248,0.272,0
2003,9,8,7,30,-2.748,-2.92,0.452,0.449,59.38,83.215,5.084,0.272,0
2003,9,8,8,0,-0.077,-0.076,0.529,0.539,195.4,273.586,4.936,0.272,0
2003,9,8,8,30,2.328,2.516,0.56,0.579,283.9,433.875,4.798,0.272,0
2003,9,8,9,0,3.862,4.354,0.618,0.642,385.5,601.996,4.673,0.272,0.1
2003,9,8,9,30,4.911,5.514,0.648,0.677,493.9,770.74,4.564,0.272,0
2003,9,8,10,0,5.663,6.369,0.62,0.648,600.9,943.4,4.469,0.272,0
2003,9,8,10,30,6.34,7.114,0.665,0.699,697.9,1095.59,4.412,0.271,0
2003,9,8,11,0,7.554,8.47,0.629,0.667,756.6,1197.94,4.45,0.271,0
2003,9,8,11,30,8.14,9.06,0.625,0.665,799.1,1280.71,4.628,0.271,0
2003,9,8,12,0,8.44,9.24,0.602,0.634,715.9,1157,4.988,0.271,0
2003,9,8,12,30,9.6,10.51,0.606,0.645,908,1473.84,5.575,0.271,0
2003,9,8,13,0,9.7,10.62,0.603,0.643,782.4,1282.49,6.439,0.271,0
2003,9,8,13,30,9.58,10.28,0.6,0.635,665,1094.7,7.359,0.27,0
2003,9,8,14,0,10.62,11.55,0.606,0.645,1030,1691,8.2,0.27,0
2003,9,8,14,30,10.61,11.44,0.619,0.658,774.2,1285.16,9.15,0.27,0
2003,9,8,15,0,10.95,11.82,0.605,0.646,863,1432.01,10.08,0.27,0
2003,9,8,15,30,11.49,12.36,0.606,0.645,813,1352.8,10.87,0.269,0
2003,9,8,16,0,10.06,10.59,0.637,0.668,343.5,573.338,11.7,0.269,0
2003,9,8,16,30,7.668,7.636,0.678,0.716,131.1,226.95,12.21,0.269,0
2003,9,8,17,0,8.3,8.31,0.677,0.715,148,246.708,12.18,0.269,0.5
2003,9,8,17,30,8.65,8.68,0.712,0.751,137.9,226.416,11.99,0.269,0
2003,9,8,18,0,10.25,10.47,0.639,0.674,352.4,577.877,11.82,0.269,0
2003,9,8,18,30,10.86,11.04,0.559,0.587,229.1,404.06,11.78,0.269,0
2003,9,8,19,0,10.27,10.34,0.557,0.584,107.2,178,11.81,0.269,0
2003,9,8,19,30,7.094,6.827,0.576,0.597,16.73,0,11.71,0.269,0
2003,9,8,20,0,3.82,3.426,0.577,0.583,0,0,11.42,0.269,0
2003,9,8,20,30,2.781,2.414,0.569,0.573,0,0,11.02,0.269,0
2003,9,8,21,0,1.102,0.797,0.556,0.556,0,0,10.57,0.269,0
2003,9,8,21,30,1.448,0.952,0.552,0.553,0,0,10.13,0.269,0
2003,9,8,22,0,-0.123,-0.54,0.517,0.515,0,0,9.7,0.269,0
2003,9,8,22,30,-0.103,-0.896,0.526,0.512,0,0,9.29,0.269,0
2003,9,8,23,0,-0.676,-1.416,0.506,0.494,0,0,8.89,0.269,0
2003,9,8,23,30,-0.747,-1.442,0.501,0.491,0,0,8.52,0.269,0
2003,9,9,0,0,-1.322,-1.897,0.491,0.481,0,0,8.17,0.269,0
2003,9,9,0,30,-0.353,-1.906,0.487,0.465,0,0,7.836,0.269,0
2003,9,9,1,0,-1.634,-2.14,0.476,0.468,0,0,7.524,0.269,0
2003,9,9,1,30,-1.625,-2.266,0.481,0.468,0,0,7.231,0.269,0
2003,9,9,2,0,-1.9,-2.417,0.464,0.455,0,0,6.953,0.269,0
2003,9,9,2,30,-3.173,-3.614,0.427,0.419,0,0,6.694,0.269,0
2003,9,9,3,0,-3.046,-3.568,0.432,0.421,0,0,6.451,0.269,0
2003,9,9,3,30,-3.191,-3.621,0.43,0.422,0,0,6.219,0.269,0
2003,9,9,4,0,-2.997,-3.437,0.439,0.43,0.002,0,6.002,0.268,0
2003,9,9,4,30,-3.249,-3.623,0.426,0.418,0,0,5.794,0.268,0
2003,9,9,5,0,-3.422,-3.853,0.424,0.415,0,0,5.599,0.268,0
2003,9,9,5,30,-3.337,-3.712,0.426,0.419,0,0,5.415,0.268,0
2003,9,9,6,0,-3.203,-3.558,0.429,0.421,0,0,5.242,0.268,0
2003,9,9,6,30,-2.978,-3.369,0.438,0.43,0,0,5.078,0.268,0
2003,9,9,7,0,-2.492,-2.856,0.452,0.445,2.804,0,4.923,0.268,0
2003,9,9,7,30,-2.057,-2.423,0.468,0.462,63.32,72.357,4.774,0.268,0
2003,9,9,8,0,1.903,1.965,0.589,0.596,195.3,247.865,4.638,0.268,0.1
2003,9,9,8,30,3.733,4.087,0.615,0.627,257.8,410.913,4.513,0.268,0
2003,9,9,9,0,5.612,6.093,0.671,0.685,369.8,593.096,4.398,0.268,0
2003,9,9,9,30,7.264,7.839,0.704,0.723,480,775.19,4.298,0.268,0
2003,9,9,10,0,8.44,9.09,0.704,0.73,584.3,946.07,4.21,0.268,0
2003,9,9,10,30,9.98,10.8,0.593,0.63,678.2,1103.6,4.151,0.267,0
2003,9,9,11,0,10.58,11.42,0.612,0.648,759.7,1239.77,4.184,0.267,0
2003,9,9,11,30,10.99,11.96,0.635,0.675,827,1353.69,4.365,0.267,0
2003,9,9,12,0,11.67,12.59,0.656,0.693,880,1446.25,4.747,0.267,0
2003,9,9,12,30,12.17,13.05,0.664,0.706,919,1514.78,5.362,0.267,0
2003,9,9,13,0,12.69,13.69,0.662,0.704,942,1560.17,6.208,0.266,0
2003,9,9,13,30,13.45,14.48,0.651,0.701,974,1615.35,7.182,0.266,0
2003,9,9,14,0,13.57,14.48,0.66,0.704,717.5,1199.72,8.18,0.266,0
2003,9,9,14,30,12.6,12.97,0.653,0.691,385.9,645.072,9.11,0.266,0
2003,9,9,15,0,14.42,15.43,0.551,0.597,919,1521.01,9.65,0.265,0
2003,9,9,15,30,14.09,14.95,0.569,0.611,702.4,1173.02,10.19,0.265,0
2003,9,9,16,0,12.78,13.03,0.551,0.581,368.9,634.214,10.78,0.265,0
2003,9,9,16,30,14.25,14.75,0.422,0.461,597.1,1018.16,11.1,0.265,0
2003,9,9,17,0,14.36,14.83,0.412,0.446,552.1,954.08,11.41,0.265,0
2003,9,9,17,30,14.22,14.62,0.403,0.437,438.3,767.18,11.78,0.264,0
2003,9,9,18,0,13.98,14.25,0.441,0.469,330.4,582.416,12.08,0.264,0
2003,9,9,18,30,13.19,13.32,0.434,0.46,212.4,383.056,12.22,0.264,0
2003,9,9,19,0,10.98,10.58,0.45,0.497,36.23,93.806,12.21,0.264,0
2003,9,9,19,30,6.246,5.641,0.571,0.583,5.41,0,12.02,0.264,0
2003,9,9,20,0,6.277,5.463,0.645,0.641,0.011,0,11.69,0.264,0
2003,9,9,20,30,5.451,3.821,0.629,0.61,0,0,11.28,0.264,0
2003,9,9,21,0,1.391,0.058,0.567,0.547,0,0,10.85,0.264,0
2003,9,9,21,30,0.391,-0.667,0.543,0.525,0,0,10.42,0.264,0
2003,9,9,22,0,-0.697,-1.099,0.527,0.52,0,0,9.99,0.264,0
2003,9,9,22,30,-0.535,-0.908,0.531,0.525,0,0,9.57,0.264,0
2003,9,9,23,0,-0.609,-1.001,0.526,0.52,0,0,9.18,0.264,0
2003,9,9,23,30,-0.423,-0.995,0.519,0.511,0,0,8.8,0.264,0
2003,9,10,0,0,-0.421,-0.976,0.514,0.507,0,0,8.45,0.264,0
2003,9,10,0,30,-1.221,-1.593,0.495,0.489,0,0,8.11,0.264,0
2003,9,10,1,0,-1.459,-2.024,0.488,0.478,0,0,7.798,0.264,0
2003,9,10,1,30,-1.926,-2.306,0.481,0.473,0,0,7.497,0.264,0
2003,9,10,2,0,-2.195,-2.553,0.469,0.462,0,0,7.209,0.263,0
2003,9,10,2,30,-2.761,-3.172,0.45,0.441,0,0,6.939,0.263,0
2003,9,10,3,0,-2.674,-3.042,0.451,0.444,0,0,6.683,0.263,0
2003,9,10,3,30,-2.549,-3.039,0.453,0.443,0,0,6.44,0.263,0
2003,9,10,4,0,-1.979,-2.813,0.463,0.444,0.013,0,6.21,0.263,0
2003,9,10,4,30,-1.872,-3.03,0.468,0.439,0,0,5.991,0.263,0
2003,9,10,5,0,-2.196,-2.949,0.441,0.43,0,0,5.782,0.263,0
2003,9,10,5,30,-3.072,-3.675,0.421,0.411,0,0,5.585,0.263,0
2003,9,10,6,0,-2.912,-3.64,0.423,0.41,0,0,5.396,0.263,0
2003,9,10,6,30,-1.993,-2.651,0.451,0.441,0,0,5.217,0.263,0
2003,9,10,7,0,-3.338,-3.825,0.415,0.405,2.141,0,5.046,0.263,0
2003,9,10,7,30,-2.847,-3.403,0.433,0.426,39,71.0843,4.885,0.263,0
2003,9,10,8,0,1.724,1.668,0.563,0.57,156,251.247,4.734,0.262,0.1
2003,9,10,8,30,4.681,5.099,0.648,0.663,259.3,416.431,4.598,0.263,0
2003,9,10,9,0,6.403,6.963,0.692,0.712,370.4,600.75,4.475,0.262,0
2003,9,10,9,30,7.281,7.886,0.72,0.742,484.1,781.42,4.367,0.262,0
2003,9,10,10,0,8.25,8.91,0.738,0.762,588.6,951.41,4.278,0.262,0
2003,9,10,10,30,9.55,10.26,0.732,0.76,682.6,1106.27,4.24,0.262,0
2003,9,10,11,0,10.75,11.54,0.719,0.754,764.9,1242.44,4.344,0.262,0
2003,9,10,11,30,11.96,12.8,0.693,0.731,835,1357.25,4.636,0.262,0
2003,9,10,12,0,12.95,13.78,0.64,0.682,887,1448.03,5.124,0.261,0
2003,9,10,12,30,13.48,14.33,0.607,0.65,925,1514.78,5.836,0.261,0
2003,9,10,13,0,13.99,14.92,0.648,0.692,946,1556.61,6.739,0.261,0
2003,9,10,13,30,14.94,15.87,0.655,0.7,956,1577.08,7.75,0.26,0
2003,9,10,14,0,15.88,16.76,0.497,0.55,943,1572.63,8.82,0.26,0
2003,9,10,14,30,16.5,17.33,0.492,0.544,916,1538.81,9.86,0.26,0
2003,9,10,15,0,16.49,17.38,0.494,0.541,853,1444.47,10.78,0.259,0
2003,9,10,15,30,16.47,17.34,0.55,0.594,817,1385.73,11.6,0.259,0
2003,9,10,16,0,16.6,17.36,0.47,0.52,744.7,1270.03,12.32,0.259,0
2003,9,10,16,30,17.11,17.66,0.451,0.493,667.7,1149.88,12.94,0.258,0
2003,9,10,17,0,16.99,17.48,0.421,0.461,580.9,1006.59,13.46,0.258,0
2003,9,10,17,30,16.95,17.34,0.447,0.487,506.2,873.98,13.89,0.258,0
2003,9,10,18,0,15.93,16.15,0.441,0.475,332.7,588.023,14.25,0.258,0
2003,9,10,18,30,14.78,14.78,0.432,0.459,212,381.276,14.43,0.258,0
2003,9,10,19,0,12.97,12.86,0.455,0.476,83.2,158.242,14.38,0.258,0
2003,9,10,19,30,10.23,9.86,0.466,0.484,10.21,0,14.1,0.258,0
2003,9,10,20,0,9.45,9.1,0.469,0.485,0,0,13.65,0.258,0
2003,9,10,20,30,7.374,6.74,0.498,0.512,0,0,13.14,0.258,0
2003,9,10,21,0,7.261,6.167,0.479,0.494,0.003,0,12.62,0.258,0
2003,9,10,21,30,5.263,3.861,0.483,0.49,0,0,12.13,0.258,0
2003,9,10,22,0,2.808,1.251,0.508,0.514,0,0,11.65,0.258,0
2003,9,10,22,30,1.94,0.961,0.525,0.529,0,0,11.18,0.258,0
2003,9,10,23,0,0.931,0.159,0.528,0.524,0,0,10.74,0.257,0
2003,9,10,23,30,0.481,-0.387,0.534,0.521,0,0,10.33,0.257,0
2003,9,11,0,0,2.591,-0.157,0.517,0.509,0,0,9.93,0.257,0
2003,9,11,0,30,0.055,-0.731,0.499,0.495,0,0,9.55,0.257,0
2003,9,11,1,0,-0.906,-1.457,0.499,0.495,0,0,9.19,0.257,0
2003,9,11,1,30,0.25,-0.179,0.565,0.56,0.146,0,8.86,0.257,0
2003,9,11,2,0,0.608,0.286,0.569,0.567,0,0,8.55,0.257,0
2003,9,11,2,30,0.309,-0.246,0.542,0.539,0.023,0,8.28,0.257,0
2003,9,11,3,0,0.292,-0.344,0.539,0.533,0,0,8.02,0.257,0
2003,9,11,3,30,-0.87,-1.245,0.518,0.512,0,0,7.777,0.256,0
2003,9,11,4,0,-0.259,-0.604,0.539,0.534,0.01,0,7.533,0.256,0
2003,9,11,4,30,-0.059,-0.527,0.556,0.547,0.017,0,7.296,0.256,0
2003,9,11,5,0,2.138,1.375,0.56,0.563,0.183,0,7.088,0.256,0
2003,9,11,5,30,1.03,0.815,0.552,0.553,0,0,6.897,0.256,0
2003,9,11,6,0,1.922,1.556,0.561,0.564,0.51,0,6.709,0.256,0
2003,9,11,6,30,1.964,1.658,0.556,0.559,0,0,6.542,0.256,0
2003,9,11,7,0,2.079,1.821,0.552,0.556,2.042,0,6.387,0.256,0
2003,9,11,7,30,2.501,2.255,0.575,0.58,32.23,54.1565,6.245,0.255,0
2003,9,11,8,0,2.479,2.49,0.56,0.572,101.9,168.388,6.125,0.255,0
2003,9,11,8,30,3.736,3.862,0.533,0.545,141.9,241.457,6.04,0.255,0
2003,9,11,9,0,6.267,6.58,0.541,0.554,352.7,572.982,6.02,0.255,0
2003,9,11,9,30,8.4,8.93,0.58,0.601,426.3,704.791,6.024,0.255,0
2003,9,11,10,0,8.9,9.41,0.568,0.595,386.4,651.836,6.099,0.255,0
2003,9,11,10,30,9.12,9.57,0.588,0.613,402.1,683.787,6.312,0.255,0
2003,9,11,11,0,9.87,10.39,0.553,0.583,543.9,914.03,6.651,0.255,0
2003,9,11,11,30,10.68,11.21,0.553,0.58,547,925.6,7.081,0.254,0
2003,9,11,12,0,11.75,12.38,0.559,0.587,774.8,1301.18,7.568,0.254,0
2003,9,11,12,30,12.05,12.8,0.586,0.624,785.5,1325.21,8.11,0.254,0
2003,9,11,13,0,12.79,13.49,0.59,0.626,776.7,1308.3,8.77,0.253,0
2003,9,11,13,30,13.38,14.11,0.582,0.618,785.7,1333.22,9.54,0.253,0
2003,9,11,14,0,13.57,14.32,0.638,0.676,817,1391.96,10.37,0.253,0
2003,9,11,14,30,13.8,14.6,0.66,0.694,748.1,1285.16,11.25,0.252,0
2003,9,11,15,0,14,14.65,0.669,0.709,611.9,1061.77,12.07,0.252,0
2003,9,11,15,30,13.92,14.52,0.672,0.708,509.3,892.67,12.73,0.252,0
2003,9,11,16,0,13.06,13.4,0.709,0.744,327.7,581.259,13.24,0.252,0
2003,9,11,16,30,10.88,11.2,0.74,0.761,278.8,491.992,13.47,0.251,0
2003,9,11,17,0,8.59,8.76,0.708,0.722,87.6,161.713,13.46,0.251,0
2003,9,11,17,30,5.78,5.811,0.732,0.745,73.71,135.814,13.23,0.251,0
2003,9,11,18,0,5.431,5.38,0.762,0.775,84,142.044,12.86,0.251,0.3
2003,9,11,18,30,6.154,6.038,0.773,0.789,46.13,80.367,12.47,0.251,0
2003,9,11,19,0,6.289,6.117,0.724,0.74,11.98,23.5583,12.14,0.251,0
2003,9,11,19,30,5.58,5.471,0.773,0.78,1.637,0,11.83,0.251,0
2003,9,11,20,0,4.971,4.925,0.811,0.813,0,0,11.51,0.251,0.1
2003,9,11,20,30,4.908,4.836,0.794,0.797,0,0,11.22,0.251,0
2003,9,11,21,0,4.646,4.602,0.796,0.798,0,0,10.95,0.251,0
2003,9,11,21,30,4.149,4.034,0.778,0.776,0,0,10.7,0.251,0
2003,9,11,22,0,3.859,3.735,0.778,0.774,0,0,10.44,0.251,0
2003,9,11,22,30,3.564,3.427,0.771,0.766,0.037,0,10.19,0.251,0
2003,9,11,23,0,3.397,3.237,0.763,0.756,0.004,0,9.95,0.251,0
2003,9,11,23,30,3.58,3.464,0.778,0.773,0.019,0,9.7,0.251,0
2003,9,12,0,0,3.275,2.482,0.757,0.714,0,0,9.47,0.251,0
2003,9,12,0,30,2.238,1.589,0.698,0.672,0,0,9.24,0.251,0
2003,9,12,1,0,0.623,0.423,0.63,0.622,0,0,8.97,0.251,0
2003,9,12,1,30,0.64,0.413,0.627,0.619,0,0,8.68,0.251,0
2003,9,12,2,0,0.693,0.391,0.62,0.612,0,0,8.38,0.251,0
2003,9,12,2,30,0.75,0.382,0.612,0.604,0,0,8.09,0.251,0
2003,9,12,3,0,0.578,0.211,0.595,0.589,0,0,7.818,0.251,0
2003,9,12,3,30,-0.295,-0.591,0.558,0.551,0.25,0,7.557,0.251,0
2003,9,12,4,0,-0.813,-1.086,0.53,0.524,0,0,7.307,0.251,0
2003,9,12,4,30,-1.515,-1.894,0.504,0.492,0,0,7.064,0.251,0
2003,9,12,5,0,-1.519,-2.097,0.507,0.49,0,0,6.828,0.251,0
2003,9,12,5,30,-0.679,-1.222,0.549,0.532,0,0,6.599,0.251,0
2003,9,12,6,0,-0.506,-0.806,0.557,0.547,0,0,6.378,0.251,0
2003,9,12,6,30,-0.899,-1.176,0.538,0.529,0,0,6.169,0.251,0
2003,9,12,7,0,-1.38,-1.776,0.509,0.498,1.748,0,5.971,0.25,0
2003,9,12,7,30,-1.198,-2.539,0.514,0.47,36.89,62.8073,5.783,0.25,0
2003,9,12,8,0,0.608,0.483,0.592,0.597,153.6,241.101,5.608,0.25,0.1
2003,9,12,8,30,3.409,3.749,0.68,0.695,207.9,399.788,5.451,0.25,0
2003,9,12,9,0,4.88,5.303,0.718,0.737,348.5,578.055,5.315,0.25,0
2003,9,12,9,30,6.218,6.741,0.754,0.778,465.5,748.49,5.213,0.25,0
2003,9,12,10,0,7.003,7.629,0.764,0.789,568.5,928.27,5.167,0.25,0
2003,9,12,10,30,7.72,8.56,0.794,0.828,660.6,1073.34,5.216,0.25,0
2003,9,12,11,0,8.97,9.8,0.817,0.85,742.4,1210.4,5.397,0.25,0
2003,9,12,11,30,10.22,11,0.811,0.841,808,1323.43,5.706,0.249,0
2003,9,12,12,0,10.79,11.59,0.811,0.842,860,1414.21,6.166,0.249,0
2003,9,12,12,30,11.39,12.22,0.826,0.858,900,1487.19,6.813,0.249,0
2003,9,12,13,0,12.23,13.12,0.84,0.876,920,1528.13,7.672,0.249,0
2003,9,12,13,30,12.84,13.71,0.836,0.874,938,1564.62,8.69,0.248,0
2003,9,12,14,0,13.72,14.69,0.827,0.867,998,1672.31,9.78,0.248,0
2003,9,12,14,30,13.25,13.88,0.683,0.718,475.9,816.13,10.93,0.248,0
2003,9,12,15,0,13.49,14.08,0.651,0.686,484.7,829.48,11.8,0.247,0
2003,9,12,15,30,13.54,14.03,0.618,0.659,643.9,1090.25,12.3,0.247,0
2003,9,12,16,0,14.93,15.52,0.596,0.637,719.3,1236.21,12.59,0.247,0
2003,9,12,16,30,15.05,15.56,0.585,0.623,616.6,1069.78,13.02,0.247,0
2003,9,12,17,0,15.14,15.52,0.624,0.664,519.9,908.69,13.45,0.246,0
2003,9,12,17,30,15.17,15.39,0.637,0.674,380,672.573,13.77,0.246,0
2003,9,12,18,0,12.69,12.72,0.71,0.736,110.5,204.878,13.94,0.246,0
2003,9,12,18,30,12.72,12.65,0.687,0.715,96.1,173.194,13.86,0.246,0
